folio,sitio,tipificacion,carbono_arboles
55974,3,Inicial,0.23409639
55974,4,Inicial,0.0452433
55975,1,Inicial,0.37794747
55975,2,Inicial,0.2551721
55975,3,Inicial,0.42670367
55975,4,Inicial,0.27366317
55976,1,Monitoreo,NULL
55976,2,Monitoreo,NULL
55976,3,Monitoreo,NULL
55976,4,Monitoreo,NULL
55977,1,Reemplazo,0
55977,2,Monitoreo,NULL
55977,3,Monitoreo,NULL
55977,4,Monitoreo,NULL
55979,1,Inicial,0.41002782
55979,2,Inicial,0.52379399
55979,3,Inicial,0.40558003
55979,4,Inicial,0.52661306
55981,1,Inicial,0
55981,2,Inicial,0
55981,3,Inicial,0
55981,4,Inicial,0.0245691
55983,1,Inicial,0.43668818
55983,2,Inicial,0.17161854
55983,3,Inicial,0.23004327
55983,4,Inicial,0.04792697
56011,1,Inicial,0.22522364
56011,2,Inicial,0.25198295
56011,3,Inicial,0.36625199
56011,4,Inicial,0.17719694
56013,1,Inicial,0.13869711
56013,2,Inicial,0.19190187
56013,3,Inicial,0.10858475
56013,4,Inicial,0
56021,1,Inicial,0.28661743
56021,2,Inicial,0.43318645
56021,3,Inicial,0.25173013
56021,4,Inicial,0.44049706
56027,1,Inicial,0.35141342
56027,2,Inicial,0.11180578
56027,3,Inicial,0.17271416
56027,4,Inicial,0.08352296
56029,1,Inicial,0.23103623
56029,2,Inicial,0.28095999
56029,3,Inicial,0.08443914
56029,4,Inicial,0.02302824
56042,1,Inicial,0.33898096
56042,2,Inicial,0.22569236
56042,3,Inicial,0
56042,4,Inicial,0.2015631
56047,1,Inicial,3.29188926
56047,2,Inicial,0
56047,3,Inicial,0.88421289
56047,4,Inicial,2.72654663
56050,1,Vacío,NULL
56050,2,Vacío,NULL
56050,3,Vacío,NULL
56050,4,Vacío,NULL
56051,1,Inicial,0.49374634
56051,2,Inicial,1.2154886
56051,3,Inicial,0.7591903
56051,4,Inicial,1.69611395
56052,1,Inicial,1.387131
56052,2,Inicial,1.31637883
56052,3,Inicial,0.34959
56052,4,Inicial,1.644008
56057,1,Inicial,0.9361561
56057,2,Inicial,0.04011118
56057,3,Inicial,0.07168416
56057,4,Inicial,0
56064,1,Inicial,0
56064,2,Inicial,1.5260023
56064,3,Inicial,0
56064,4,Inicial,1.3238682
56069,1,Inicial,0.0103515
56069,2,Inicial,0
56069,3,Inicial,0
56069,4,Inicial,0
56070,1,Inicial,0.134169
56070,2,Inicial,0.16809607
56070,3,Inicial,0.204991
56070,4,Inicial,0
56080,1,Inicial,2.29994583
56080,2,Inicial,1.3130236
56080,3,Inicial,1.0575182
56080,4,Inicial,2.695719
56081,1,Inicial,0.2075544
56081,2,Inicial,3.5139326
56081,3,Inicial,0
56081,4,Inicial,1.6317017
56082,1,Inicial,0.59327815
56082,2,Inicial,1.1393751
56082,3,Inicial,1.7069089
56082,4,Inicial,2.08133047
56083,1,Inicial,1.0844616
56083,2,Inicial,1.19887861
56083,3,Inicial,0.60061248
56083,4,Inicial,1.71075643
56088,1,Inicial,0
56088,2,Inicial,0
56088,3,Inicial,0
56088,4,Inicial,0
56089,1,Inicial,0
56089,2,Inicial,0
56089,3,Inicial,0
56089,4,Inicial,0
56094,1,Inicial,1.5463186
56094,2,Inicial,0.56631084
56094,3,Inicial,0.52259632
56094,4,Inicial,1.38849134
56099,1,Inicial,0.3417419
56099,2,Monitoreo,NULL
56099,3,Inicial,0.4477729
56099,4,Inicial,0.5029873
56106,1,Inicial,0
56106,2,Monitoreo,NULL
56106,3,Monitoreo,NULL
56106,4,Monitoreo,NULL
56113,1,Inicial,0
56113,2,Monitoreo,NULL
56113,3,Monitoreo,NULL
56113,4,Monitoreo,NULL
56125,1,Inicial,0.88546759
56125,2,Inicial,0.44403591
56125,3,Inicial,0.66624732
56125,4,Inicial,0.45885763
56127,1,Inicial,0
56127,2,Inicial,0
56127,3,Inicial,0
56127,4,Inicial,0
56130,1,Inicial,0.58728441
56130,2,Inicial,0.27284041
56130,3,Inicial,0.2219196
56130,4,Inicial,0.41996971
56131,1,Inicial,3.47620944
56131,2,Inicial,1.75344617
56131,3,Inicial,0.2062683
56131,4,Inicial,0.2357791
56133,1,Inicial,0.0135762
56133,2,Inicial,0
56133,3,Inicial,0
56133,4,Inicial,0
56134,1,Inicial,2.33621929
56134,2,Inicial,2.2733304
56134,3,Inicial,1.554772
56134,4,Inicial,3.8026524
56135,1,Inicial,3.81090792
56135,2,Inicial,3.26750063
56135,3,Inicial,2.89153994
56135,4,Inicial,3.86568801
56136,1,Inicial,2.3144908
56136,2,Inicial,2.0759547
56136,3,Inicial,1.679187
56136,4,Inicial,1.3644149
56137,1,Inicial,0.2247713
56137,2,Inicial,0
56137,3,Inicial,0
56137,4,Inicial,0
56138,1,Inicial,0
56138,2,Monitoreo,NULL
56138,3,Monitoreo,NULL
56138,4,Monitoreo,NULL
56140,1,Inicial,0.85121371
56140,2,Inicial,1.87700216
56140,3,Inicial,0.5168902
56140,4,Inicial,2.2496084
56141,1,Inicial,0.6020697
56141,2,Inicial,0.0862009
56141,3,Inicial,0.461056
56141,4,Inicial,0.7919783
56142,1,Inicial,1.5132119
56142,2,Inicial,2.03253495
56142,3,Inicial,1.91438931
56142,4,Inicial,3.31065062
56143,1,Inicial,0.1053593
56143,2,Inicial,0
56143,3,Inicial,0.0486614
56143,4,Inicial,0.1086956
56146,1,Inicial,1.04073256
56146,2,Inicial,1.41729448
56146,3,Inicial,0.91419177
56146,4,Inicial,0.7325453
56147,1,Inicial,2.0536428
56147,2,Inicial,1.24604706
56147,3,Inicial,2.52373001
56147,4,Inicial,2.65329609
56148,1,Inicial,3.21644944
56148,2,Inicial,2.71131596
56148,3,Inicial,2.4751869
56148,4,Inicial,2.5310388
56149,1,Inicial,2.3950815
56149,2,Inicial,1.4983743
56149,3,Inicial,1.98994586
56149,4,Inicial,1.25027052
56150,1,Inicial,0
56150,2,Inicial,0
56150,3,Inicial,0
56150,4,Inicial,0
56151,1,Inicial,3.48703725
56151,2,Inicial,1.30147239
56151,3,Inicial,1.4995135
56151,4,Inicial,2.87653057
56152,1,Inicial,2.79330632
56152,2,Inicial,2.18500975
56152,3,Inicial,3.55059828
56152,4,Inicial,1.99541961
56153,1,Inicial,2.77957928
56153,2,Inicial,2.50848871
56153,3,Inicial,6.4346421
56153,4,Inicial,4.40249747
56154,1,Inicial,0.50191628
56154,2,Inicial,0.85019874
56154,3,Inicial,0.41170819
56154,4,Inicial,0.52508942
56155,1,Inicial,3.4006571
56155,2,Inicial,2.24722485
56155,3,Inicial,2.15751593
56155,4,Inicial,3.35418992
56156,1,Inicial,0.98182571
56156,2,Inicial,1.8318376
56156,3,Inicial,1.3734832
56156,4,Inicial,1.5492062
56157,1,Inicial,1.09315844
56157,2,Inicial,1.03352969
56157,3,Inicial,1.00275
56157,4,Inicial,0.9975423
56158,1,Inicial,0.64905098
56158,2,Inicial,0.51418535
56158,3,Inicial,0.98235995
56158,4,Inicial,1.73692803
56160,1,Inicial,0.6899855
56160,2,Inicial,0.16612707
56160,3,Inicial,0.8672051
56160,4,Inicial,0.90762218
56161,1,Inicial,3.73161398
56161,2,Inicial,2.84955354
56161,3,Inicial,4.76200625
56161,4,Inicial,2.81716863
56162,1,Inicial,1.77623647
56162,2,Inicial,2.3897828
56162,3,Inicial,0.0718995
56162,4,Inicial,0.77671826
56163,1,Inicial,4.61246168
56163,2,Inicial,4.9879051
56163,3,Inicial,2.15635072
56163,4,Inicial,4.2140458
56164,1,Inicial,8.450446
56164,2,Inicial,6.52998239
56164,3,Inicial,2.50353135
56164,4,Inicial,2.8170598
56165,1,Inicial,3.1379459
56165,2,Inicial,6.4961741
56165,3,Inicial,4.8593138
56165,4,Inicial,5.18301784
56166,1,Inicial,4.00441701
56166,2,Inicial,4.65945826
56166,3,Inicial,5.0627237
56166,4,Inicial,3.97529943
56167,1,Inicial,1.8962108
56167,2,Inicial,2.46671855
56167,3,Inicial,2.73929364
56167,4,Inicial,2.27798228
56168,1,Inicial,5.12848384
56168,2,Inicial,5.4423011
56168,3,Inicial,4.0009637
56168,4,Inicial,6.3107321
56169,1,Inicial,3.74170848
56169,2,Inicial,3.80741357
56169,3,Inicial,2.4129253
56169,4,Inicial,4.8396041
56170,1,Inicial,7.00950882
56170,2,Inicial,5.4691317
56170,3,Inicial,4.46468513
56170,4,Inicial,5.9248492
56171,1,Inicial,6.07927569
56171,2,Inicial,4.28140444
56171,3,Inicial,4.34795143
56171,4,Inicial,6.41030218
56172,1,Inicial,0.02446554
56172,2,Inicial,0
56172,3,Inicial,0.00484912
56172,4,Inicial,4.14968512
56173,1,Inicial,4.28318811
56173,2,Inicial,4.82991583
56173,3,Inicial,3.87793179
56173,4,Inicial,3.79176152
56174,1,Reemplazo,2.02193218
56174,2,Reemplazo,1.88456172
56174,3,Reemplazo,3.4194502
56174,4,Reemplazo,2.45179045
56175,1,Inicial,0.96232582
56175,2,Inicial,0.39809987
56175,3,Inicial,0.76957598
56175,4,Inicial,0.56427982
56176,1,Inicial,3.38940227
56176,2,Inicial,3.6958865
56176,3,Inicial,5.30673541
56176,4,Inicial,5.26170849
56177,1,Inicial,5.29317739
56177,2,Inicial,7.05723889
56177,3,Inicial,3.57946471
56177,4,Inicial,4.59103884
56178,1,Inicial,3.58669315
56178,2,Inicial,5.00356212
56178,3,Inicial,7.3294707
56178,4,Inicial,4.36139537
56179,1,Inicial,0.13772627
56179,2,Inicial,1.1734687
56179,3,Inicial,0.8052087
56179,4,Inicial,0.17691895
56180,1,Inicial,0
56180,2,Inicial,0
56180,3,Inicial,0
56180,4,Inicial,0
56181,1,Inicial,0
56181,2,Inicial,0
56181,3,Inicial,0
56181,4,Inicial,0
56182,1,Inicial,0
56182,2,Inicial,0
56182,3,Inicial,0
56182,4,Inicial,0
56184,1,Inicial,2.47255151
56184,2,Inicial,2.578343
56184,3,Inicial,2.7281802
56184,4,Inicial,2.5319656
56186,1,Inicial,0
56186,2,Inicial,0.349347
56186,3,Inicial,0.3760147
56186,4,Inicial,0.0250125
56187,1,Inicial,1.2884346
56187,2,Inicial,1.2224719
56187,3,Inicial,2.69866394
56187,4,Inicial,1.52076057
56188,1,Inicial,0.773373
56188,2,Inicial,1.21845554
56188,3,Inicial,1.8527488
56188,4,Inicial,0.8590611
56189,1,Reemplazo,0.5174441
56189,2,Reemplazo,1.5906125
56189,3,Reemplazo,0.4781728
56189,4,Monitoreo,NULL
56190,1,Inicial,2.064497
56190,2,Inicial,2.0344065
56190,3,Inicial,1.779464
56190,4,Inicial,2.8604071
56192,1,Inicial,0.1183763
56192,2,Inicial,0.35722991
56192,3,Inicial,0
56192,4,Inicial,0
56193,1,Inicial,0
56193,2,Inicial,0
56193,3,Inicial,0.9193863
56193,4,Inicial,0
56194,1,Inicial,0.69910574
56194,2,Inicial,1.83236176
56194,3,Inicial,1.556795
56194,4,Inicial,0.7327829
56195,1,Inicial,1.6508908
56195,2,Inicial,2.1854441
56195,3,Inicial,1.8475381
56195,4,Inicial,1.550841
56196,1,Inicial,1.28968771
56196,2,Inicial,1.0883024
56196,3,Inicial,0.6444279
56196,4,Inicial,1.2305593
56197,1,Inicial,1.66472948
56197,2,Inicial,2.2688905
56197,3,Inicial,2.5027061
56197,4,Inicial,2.3958276
56198,1,Inicial,1.60589096
56198,2,Inicial,1.3144586
56198,3,Inicial,1.40093
56198,4,Inicial,1.20101694
56199,1,Inicial,4.1824352
56199,2,Inicial,0.0973434
56199,3,Inicial,5.07629929
56199,4,Inicial,5.42207106
56200,1,Reemplazo,1.35694221
56200,2,Reemplazo,1.3984751
56200,3,Monitoreo,NULL
56200,4,Reemplazo,1.835458
56201,1,Reemplazo,0.8281819
56201,2,Reemplazo,0.8911899
56201,3,Reemplazo,0.9847353
56201,4,Reemplazo,0.2915916
56202,1,Inicial,1.23623477
56202,2,Inicial,0.50842981
56202,3,Inicial,0.58231425
56202,4,Inicial,0.57533163
56203,1,Inicial,1.93312527
56203,2,Inicial,1.1824025
56203,3,Inicial,1.4480481
56203,4,Inicial,0.9308261
56204,1,Inicial,0.2100638
56204,2,Inicial,0.4235167
56204,3,Inicial,0.8173762
56204,4,Inicial,1.244678
56205,1,Inicial,0.4264826
56205,2,Inicial,1.1170925
56205,3,Inicial,0.06960261
56205,4,Inicial,0.6715894
56207,1,Inaccesible (pendiente),NULL
56207,2,Monitoreo,NULL
56207,3,Monitoreo,NULL
56207,4,Monitoreo,NULL
56209,1,Inicial,0.4261232
56209,2,Inicial,0
56209,3,Inicial,0
56209,4,Inicial,0
56212,1,Inicial,1.10263425
56212,2,Inicial,1.80147351
56212,3,Inicial,1.54758145
56212,4,Inicial,1.86371039
56215,1,Inicial,0
56215,2,Monitoreo,NULL
56215,3,Monitoreo,NULL
56215,4,Monitoreo,NULL
56217,1,Inicial,0.84009208
56217,2,Inicial,1.3540958
56217,3,Inicial,0.73428703
56217,4,Inicial,0.31766915
56218,1,Inicial,1.20614221
56218,2,Inicial,0.41997785
56218,3,Inicial,0.6602383
56218,4,Inicial,0.39094338
56219,1,Inicial,0.81162206
56219,2,Inicial,0.2863798
56219,3,Inicial,1.214376
56219,4,Inicial,0.0179081
56221,1,Inicial,0.6190252
56221,2,Inicial,0.45892155
56221,3,Inicial,0.20372499
56221,4,Inicial,0.4671991
56284,1,Inicial,0.89034125
56284,2,Inicial,1.92760716
56284,3,Inicial,0.70807033
56284,4,Inicial,0.62554529
56285,1,Inicial,0
56285,2,Inicial,0
56285,3,Inicial,0.0417557
56285,4,Inicial,0
56296,1,Inicial,2.2289138
56296,2,Inicial,0.6082963
56296,3,Inicial,0.41291888
56296,4,Inicial,1.4084094
56304,1,Inicial,0
56304,2,Inicial,0
56304,3,Inicial,0
56304,4,Inicial,0.26714
56323,1,Inicial,2.28987364
56323,2,Inicial,1.67747324
56323,3,Inicial,6.12217931
56323,4,Inicial,4.8244336
56324,1,Inicial,1.19195709
56324,2,Inicial,2.44980545
56324,3,Inicial,2.183635
56324,4,Inicial,4.4448635
56336,1,Inicial,0.8122636
56336,2,Inicial,0.23103005
56336,3,Inicial,1.389828
56336,4,Inicial,1.09987933
56338,1,Inicial,0
56338,2,Monitoreo,NULL
56338,3,Monitoreo,NULL
56338,4,Monitoreo,NULL
56342,1,Reemplazo,0.12415871
56342,2,Reemplazo,0
56342,3,Reemplazo,0.0753001
56342,4,Reemplazo,0
56347,1,Inicial,0
56347,2,Monitoreo,NULL
56347,3,Monitoreo,NULL
56347,4,Monitoreo,NULL
56375,1,Inicial,0.4520838
56375,2,Inicial,0.5938658
56375,3,Inicial,1.1237995
56375,4,Inicial,0.7833837
56379,1,Inicial,0.4873606
56379,2,Inicial,0.2191014
56379,3,Inicial,0.29341015
56379,4,Inicial,1.9404824
56380,1,Inicial,2.68192226
56380,2,Inicial,1.58383474
56380,3,Inicial,2.21471635
56380,4,Inicial,3.45407915
56382,1,Inicial,2.33827737
56382,2,Inicial,1.32852344
56382,3,Inicial,1.78087644
56382,4,Inicial,1.0337465
56383,1,Inicial,0
56383,2,Monitoreo,NULL
56383,3,Monitoreo,NULL
56383,4,Monitoreo,NULL
56384,1,Inicial,1.08975772
56384,2,Inicial,0.99540239
56384,3,Inicial,1.10327897
56384,4,Inicial,1.320366
56385,1,Inicial,0.8179292
56385,2,Inicial,0.5723317
56385,3,Inicial,0.815933
56385,4,Inicial,1.2715719
56386,1,Inicial,2.816013
56386,2,Inicial,3.6287361
56386,3,Inicial,2.9492787
56386,4,Inicial,1.880163
56387,1,Inicial,2.03799721
56387,2,Inicial,1.8958983
56387,3,Inicial,2.4620414
56387,4,Inicial,3.43263372
56388,1,Inicial,1.6642165
56388,2,Inicial,1.5471232
56388,3,Inicial,2.3221693
56388,4,Inicial,1.4223145
56389,1,Inicial,1.05942811
56389,2,Inicial,0.5789295
56389,3,Inicial,1.3150957
56389,4,Inicial,0.8966005
56391,1,Inicial,0
56391,2,Monitoreo,NULL
56391,3,Monitoreo,NULL
56391,4,Monitoreo,NULL
56392,1,Inicial,4.4095485
56392,2,Inicial,3.2779219
56392,3,Inicial,3.76977121
56392,4,Inicial,4.25158641
56393,1,Inicial,2.2991181
56393,2,Inicial,1.68569066
56393,3,Inicial,2.6555821
56393,4,Inicial,2.4177512
56394,1,Inicial,4.9452762
56394,2,Inicial,4.21959604
56394,3,Inicial,3.2006621
56394,4,Inicial,2.6102073
56395,1,Inicial,8.48332282
56395,2,Inicial,3.87192564
56395,3,Inicial,2.3534785
56395,4,Inicial,5.215601
56396,1,Inicial,1.99405128
56396,2,Inicial,0.77419651
56396,3,Inicial,1.69623764
56396,4,Inicial,1.52176287
56397,1,Inicial,3.17047499
56397,2,Inicial,5.1186027
56397,3,Inicial,3.53758588
56397,4,Inicial,3.26067164
56398,1,Inicial,3.70131343
56398,2,Inicial,2.20506711
56398,3,Inicial,2.81618173
56398,4,Inicial,2.29456537
56399,1,Inicial,3.78422272
56399,2,Inicial,3.24113633
56399,3,Inicial,3.1837978
56399,4,Inicial,2.28782352
56400,1,Inicial,3.41919598
56400,2,Inicial,2.16569446
56400,3,Inicial,3.34947497
56400,4,Inicial,2.22583184
56401,1,Inicial,4.14414864
56401,2,Inicial,2.25450904
56401,3,Inicial,3.07835291
56401,4,Inicial,2.98951892
56402,1,Inicial,2.14193134
56402,2,Inicial,2.81309437
56402,3,Inicial,2.68416006
56402,4,Inicial,1.50461698
56403,1,Inicial,4.40902726
56403,2,Inicial,2.63929501
56403,3,Inicial,4.47580784
56403,4,Inicial,4.16703961
56405,1,Inicial,1.17178996
56405,2,Inicial,2.65734052
56405,3,Inicial,2.15878851
56405,4,Inicial,2.1533892
56406,1,Inicial,4.11371829
56406,2,Inicial,3.63858437
56406,3,Inicial,2.07333261
56406,4,Inicial,3.74855957
56408,1,Inicial,3.3061827
56408,2,Inicial,2.33754991
56408,3,Inicial,3.97702432
56408,4,Inicial,2.22142449
56409,1,Inicial,1.43088361
56409,2,Inicial,1.58518762
56409,3,Inicial,1.4794868
56409,4,Inicial,5.25224062
56410,1,Inicial,3.60956474
56410,2,Inicial,4.2406792
56410,3,Inicial,4.2658271
56410,4,Inicial,4.36060134
56411,1,Inicial,2.71216171
56411,2,Inicial,1.75704566
56411,3,Inicial,0.17533068
56411,4,Inicial,9.4313259
56412,1,Inicial,6.37165592
56412,2,Inicial,5.5765198
56412,3,Inicial,4.69728281
56412,4,Inicial,9.72423194
56413,1,Inicial,4.36089004
56413,2,Inicial,2.08311324
56413,3,Inicial,5.54072661
56413,4,Inicial,5.29464729
56414,1,Inicial,6.46999872
56414,2,Inicial,5.71553847
56414,3,Inicial,5.69311933
56414,4,Inicial,5.64225323
56415,1,Inicial,5.323492
56415,2,Inicial,5.05884071
56415,3,Inicial,4.6417666
56415,4,Inicial,3.15856949
56416,1,Inicial,5.42339024
56416,2,Inicial,4.24463834
56416,3,Inicial,5.07112757
56416,4,Inicial,4.37304348
56417,1,Inicial,6.01473872
56417,2,Inicial,5.43060696
56417,3,Inicial,5.87745675
56417,4,Inicial,3.45887226
56418,1,Inicial,4.7577333
56418,2,Inicial,2.9398012
56418,3,Inicial,4.19641683
56418,4,Inicial,4.8407575
56419,1,Inicial,0.0304103
56419,2,Inicial,0.4401593
56419,3,Inicial,0
56419,4,Inicial,0.06247934
56420,1,Inicial,2.81042799
56420,2,Inicial,1.40607368
56420,3,Inicial,3.81458814
56420,4,Inicial,1.31334412
56421,1,Inicial,3.70538281
56421,2,Inicial,3.83741627
56421,3,Inicial,4.0389059
56421,4,Inicial,4.91122188
56422,1,Inicial,3.76513877
56422,2,Inicial,5.53661591
56422,3,Inicial,4.20868896
56422,4,Inicial,6.48694541
56423,1,Inicial,3.5698684
56423,2,Inicial,6.25844701
56423,3,Inicial,7.56685371
56423,4,Inicial,6.2725035
56426,1,Inicial,0
56426,2,Inicial,0
56426,3,Inicial,0
56426,4,Inicial,0
56428,1,Inicial,0
56428,2,Inicial,0
56428,3,Inicial,0.0832803
56428,4,Inicial,0.0380116
56429,1,Inicial,0
56429,2,Inicial,0
56429,3,Inicial,0
56429,4,Inicial,0
56430,1,Inicial,0
56430,2,Inicial,0
56430,3,Inicial,0
56430,4,Inicial,0
56432,1,Inicial,3.22634623
56432,2,Inicial,1.7240963
56432,3,Inicial,3.8459082
56432,4,Inicial,2.25697148
56434,1,Monitoreo,NULL
56434,2,Monitoreo,NULL
56434,3,Monitoreo,NULL
56434,4,Monitoreo,NULL
56436,1,Inicial,0
56436,2,Inicial,0
56436,3,Inicial,0.2046461
56436,4,Inicial,0.0248936
56438,1,Inicial,4.03084189
56438,2,Inicial,1.76975538
56438,3,Inicial,1.4056952
56438,4,Inicial,1.88731051
56439,1,Inicial,0.9123385
56439,2,Inicial,1.141513
56439,3,Inicial,2.1457557
56439,4,Inicial,2.4946887
56440,1,Inicial,0
56440,2,Inicial,0.509426
56440,3,Inicial,0.30516977
56440,4,Inicial,0.4006545
56441,1,Inicial,0.9496864
56441,2,Inicial,1.9915579
56441,3,Inicial,2.0827652
56441,4,Inicial,1.1685689
56442,1,Inicial,0.50088251
56442,2,Inicial,0.06856782
56442,3,Inicial,1.1629078
56442,4,Inicial,0.7769903
56443,1,Inicial,1.3483362
56443,2,Inicial,0.9084049
56443,3,Inicial,0.5159964
56443,4,Inicial,0.1861988
56444,1,Inicial,0.9239726
56444,2,Inicial,1.06108593
56444,3,Inicial,1.1341126
56444,4,Monitoreo,NULL
56446,1,Inicial,1.99309161
56446,2,Inicial,3.1091618
56446,3,Inicial,2.01248886
56446,4,Inicial,2.33965938
56447,1,Reemplazo,2.8477811
56447,2,Reemplazo,2.4610243
56447,3,Reemplazo,0.4523498
56447,4,Reemplazo,0.70730618
56448,1,Monitoreo,NULL
56448,2,Monitoreo,NULL
56448,3,Monitoreo,NULL
56448,4,Monitoreo,NULL
56449,1,Inicial,7.9744986
56449,2,Inicial,6.9724206
56449,3,Inicial,4.5155812
56449,4,Inicial,3.4556299
56450,1,Inicial,2.4571384
56450,2,Inicial,1.668267
56450,3,Inicial,1.75930991
56450,4,Inicial,3.195253
56451,1,Reemplazo,1.810108
56451,2,Reemplazo,0.5443944
56451,3,Reemplazo,1.497503
56451,4,Reemplazo,0.4379822
56452,1,Inicial,1.834402
56452,2,Inicial,0.27849155
56452,3,Inicial,1.03310272
56452,4,Inicial,1.37560064
56455,1,Inicial,0.0432077
56455,2,Inicial,0.49742136
56455,3,Inicial,0.2102772
56455,4,Inicial,0.01985468
56456,1,Inicial,0
56456,2,Inicial,0.07078689
56456,3,Inicial,0.08035642
56456,4,Inicial,0
56460,1,Monitoreo,NULL
56460,2,Monitoreo,NULL
56460,3,Monitoreo,NULL
56460,4,Monitoreo,NULL
56464,1,Inicial,0.37403345
56464,2,Inicial,0.29675071
56464,3,Inicial,0.4696031
56464,4,Inicial,0.30911848
56466,1,Inicial,0.99638172
56466,2,Inicial,0.34146403
56466,3,Inicial,1.0433175
56466,4,Inicial,0.11104542
56467,1,Inicial,0.65049007
56467,2,Inicial,1.11126644
56467,3,Inicial,0.47129191
56467,4,Inicial,0.8164375
56468,1,Inicial,0.86349351
56468,2,Inicial,0.69332707
56468,3,Inicial,1.03639171
56468,4,Inicial,1.51921976
56471,1,Inicial,0.54836686
56471,2,Inicial,0.37135462
56471,3,Inicial,0.22446379
56471,4,Inicial,0.06041991
56472,1,Inicial,0.21607983
56472,2,Inicial,0.64878037
56472,3,Inicial,0.52413678
56472,4,Inicial,0.089113
56474,1,Inicial,0.64007448
56474,2,Inicial,0.48586192
56474,3,Inicial,0.44761373
56474,4,Inicial,0.27244495
56476,1,Monitoreo,NULL
56476,2,Monitoreo,NULL
56476,3,Monitoreo,NULL
56476,4,Monitoreo,NULL
56477,1,Inicial,1.13119248
56477,2,Inicial,1.54066345
56477,3,Inicial,0.42247309
56477,4,Inicial,1.04881554
56480,1,Monitoreo,NULL
56480,2,Monitoreo,NULL
56480,3,Monitoreo,NULL
56480,4,Monitoreo,NULL
56484,1,Monitoreo,NULL
56484,2,Monitoreo,NULL
56484,3,Monitoreo,NULL
56484,4,Monitoreo,NULL
56488,1,Inicial,0
56488,2,Inicial,0
56488,3,Inicial,0
56488,4,Inicial,0
56492,1,Monitoreo,NULL
56492,2,Monitoreo,NULL
56492,3,Monitoreo,NULL
56492,4,Monitoreo,NULL
56496,1,Monitoreo,NULL
56496,2,Monitoreo,NULL
56496,3,Monitoreo,NULL
56496,4,Monitoreo,NULL
56498,1,Inicial,0.82756553
56498,2,Inicial,0.42967109
56498,3,Inicial,0.92169306
56498,4,Inicial,1.03179009
56500,1,Monitoreo,NULL
56500,2,Monitoreo,NULL
56500,3,Monitoreo,NULL
56500,4,Monitoreo,NULL
56504,1,Monitoreo,NULL
56504,2,Monitoreo,NULL
56504,3,Monitoreo,NULL
56504,4,Monitoreo,NULL
56506,1,Inicial,1.14256167
56506,2,Inicial,0.80957049
56506,3,Inicial,0.66745372
56506,4,Inicial,1.04474766
56508,1,Monitoreo,NULL
56508,2,Monitoreo,NULL
56508,3,Monitoreo,NULL
56508,4,Monitoreo,NULL
56512,1,Monitoreo,NULL
56512,2,Monitoreo,NULL
56512,3,Monitoreo,NULL
56512,4,Monitoreo,NULL
56514,1,Inicial,0.20227784
56514,2,Inicial,0.06367065
56514,3,Inicial,0.60539412
56514,4,Inicial,0.13672723
56516,1,Inicial,0
56516,2,Inicial,0
56516,3,Inicial,0.07813781
56516,4,Inicial,0.03409598
56518,1,Inicial,0.61117292
56518,2,Inicial,1.22310097
56518,3,Inicial,0.86326933
56518,4,Inicial,0.15697361
56519,1,Inicial,0.52661357
56519,2,Inicial,0.21504613
56519,3,Inicial,0.38254976
